Plot Title: B1 Mesa Top,,,,,
RID,Date,Time,Event,Details1,Details2
3586,12/7/2013,32:23.0,23.32,,
3587,12/7/2013,44:23.0,22.44,,
3588,12/7/2013,56:23.0,22.44,,
3589,12/7/2013,08:23.0,23.32,,
3590,12/7/2013,20:23.0,24.21,,
3591,12/7/2013,32:23.0,23.32,,
3592,12/7/2013,44:23.0,20.64,,
3593,12/8/2013,56:23.0,19.72,,
3594,12/8/2013,08:23.0,18.81,,
3595,12/8/2013,20:23.0,17.87,,
3596,12/8/2013,32:23.0,15.96,,
3597,12/8/2013,44:23.0,14.97,,
3598,12/8/2013,56:23.0,13.98,,
3599,12/8/2013,08:23.0,8.82,,
3600,12/8/2013,20:23.0,16.92,,
3601,12/8/2013,32:23.0,22.44,,
3602,12/8/2013,44:23.0,24.21,,
3603,12/8/2013,56:23.0,19.72,,
3604,12/8/2013,08:23.0,23.32,,
3605,12/8/2013,20:23.0,22.44,,
3606,12/8/2013,32:23.0,17.87,,
3607,12/8/2013,44:23.0,10.94,,
3608,12/8/2013,56:23.0,6.62,,
3609,12/8/2013,08:23.0,1.98,,
3610,12/8/2013,20:23.0,0.75,,
3611,12/8/2013,32:23.0,0.75,,
3612,12/8/2013,44:23.0,-0.49,,
3613,12/9/2013,56:23.0,0.75,,
3614,12/9/2013,08:23.0,3.16,,
3615,12/9/2013,20:23.0,3.16,,
3616,12/9/2013,32:23.0,7.72,,
3617,12/9/2013,44:23.0,5.49,,
3618,12/9/2013,56:23.0,4.35,,
3619,12/9/2013,08:23.0,6.62,,
3620,12/9/2013,20:23.0,11.97,,
3621,12/9/2013,32:23.0,17.87,,
3622,12/9/2013,44:23.0,17.87,,
3623,12/9/2013,56:23.0,18.81,,
3624,12/9/2013,08:23.0,19.72,,
3625,12/9/2013,20:23.0,19.72,,
3626,12/9/2013,32:23.0,16.92,,
3627,12/9/2013,44:23.0,10.94,,
3628,12/9/2013,56:23.0,5.49,,
3629,12/9/2013,08:23.0,3.16,,
3630,12/9/2013,20:23.0,1.98,,
3631,12/9/2013,32:23.0,1.98,,
3632,12/9/2013,44:23.0,0.75,,
3633,12/10/2013,56:23.0,-0.49,,
3634,12/10/2013,08:23.0,1.98,,
3635,12/10/2013,20:23.0,0.75,,
3636,12/10/2013,32:23.0,0.75,,
3637,12/10/2013,44:23.0,0.75,,
3638,12/10/2013,56:23.0,0.75,,
3639,12/10/2013,08:23.0,0.75,,
3640,12/10/2013,20:23.0,13.98,,
3641,12/10/2013,32:23.0,25.07,,
3642,12/10/2013,44:23.0,26.78,,
3643,12/10/2013,56:23.0,27.61,,
3644,12/10/2013,08:23.0,27.61,,
3645,12/10/2013,20:23.0,27.61,,
3646,12/10/2013,32:23.0,25.07,,
3647,12/10/2013,44:23.0,18.81,,
3648,12/10/2013,56:23.0,12.99,,
3649,12/10/2013,08:23.0,8.82,,
3650,12/10/2013,20:23.0,6.62,,
3651,12/10/2013,32:23.0,5.49,,
3652,12/10/2013,44:23.0,3.16,,
3653,12/11/2013,56:23.0,4.35,,
3654,12/11/2013,08:23.0,4.35,,
3655,12/11/2013,20:23.0,3.16,,
3656,12/11/2013,32:23.0,1.98,,
3657,12/11/2013,44:23.0,1.98,,
3658,12/11/2013,56:23.0,1.98,,
3659,12/11/2013,08:23.0,1.98,,
3660,12/11/2013,20:23.0,13.98,,
3661,12/11/2013,32:23.0,25.93,,
3662,12/11/2013,44:23.0,29.28,,
3663,12/11/2013,56:23.0,27.61,,
3664,12/11/2013,08:23.0,29.28,,
3665,12/11/2013,20:23.0,27.61,,
3666,12/11/2013,32:23.0,23.32,,
3667,12/11/2013,44:23.0,16.92,,
3668,12/11/2013,56:23.0,12.99,,
3669,12/11/2013,08:23.0,11.97,,
3670,12/11/2013,20:23.0,9.88,,
3671,12/11/2013,32:23.0,8.82,,
3672,12/11/2013,44:23.0,8.82,,
3673,12/12/2013,56:23.0,8.82,,
3674,12/12/2013,08:23.0,8.82,,
3675,12/12/2013,20:23.0,6.62,,
3676,12/12/2013,32:23.0,6.62,,
3677,12/12/2013,44:23.0,8.82,,
3678,12/12/2013,56:23.0,9.88,,
3679,12/12/2013,08:23.0,9.88,,
3680,12/12/2013,20:23.0,18.81,,
3681,12/12/2013,32:23.0,25.07,,
3682,12/12/2013,44:23.0,26.78,,
3683,12/12/2013,56:23.0,28.45,,
3684,12/12/2013,08:23.0,30.09,,
3685,12/12/2013,20:23.0,30.09,,
3686,12/12/2013,32:23.0,26.78,,
3687,12/12/2013,44:23.0,21.54,,
3688,12/12/2013,56:23.0,17.87,,
3689,12/12/2013,08:23.0,14.97,,
3690,12/12/2013,20:23.0,13.98,,
3691,12/12/2013,32:23.0,12.99,,
3692,12/12/2013,44:23.0,12.99,,
3693,12/13/2013,56:23.0,13.98,,
3694,12/13/2013,08:23.0,11.97,,
3695,12/13/2013,20:23.0,12.99,,
3696,12/13/2013,32:23.0,12.99,,
3697,12/13/2013,44:23.0,11.97,,
3698,12/13/2013,56:23.0,10.94,,
3699,12/13/2013,08:23.0,11.97,,
3700,12/13/2013,20:23.0,18.81,,
3701,12/13/2013,32:23.0,28.45,,
3702,12/13/2013,44:23.0,30.09,,
3703,12/13/2013,56:23.0,30.9,,
3704,12/13/2013,08:23.0,30.9,,
3705,12/13/2013,20:23.0,30.09,,
3706,12/13/2013,32:23.0,29.28,,
3707,12/13/2013,44:23.0,27.61,,
3708,12/13/2013,56:23.0,23.32,,
3709,12/13/2013,08:23.0,24.21,,
3710,12/13/2013,20:23.0,23.32,,
3711,12/13/2013,32:23.0,24.21,,
3712,12/13/2013,44:23.0,26.78,,
3713,12/14/2013,56:23.0,25.93,,
3714,12/14/2013,08:23.0,25.07,,
3715,12/14/2013,20:23.0,21.54,,
3716,12/14/2013,32:23.0,25.93,,
3717,12/14/2013,44:23.0,25.93,,
3718,12/14/2013,56:23.0,25.07,,
3719,12/14/2013,08:23.0,26.78,,
3720,12/14/2013,20:23.0,30.9,,
3721,12/14/2013,32:23.0,36.43,,
3722,12/14/2013,44:23.0,34.88,,
3723,12/14/2013,56:23.0,35.65,,
3724,12/14/2013,08:23.0,36.43,,
3725,12/14/2013,20:23.0,34.88,,
3726,12/14/2013,32:23.0,31.71,,
3727,12/14/2013,44:23.0,27.61,,
3728,12/14/2013,56:23.0,25.07,,
3729,12/14/2013,08:23.0,22.44,,
3730,12/14/2013,20:23.0,19.72,,
3731,12/14/2013,32:23.0,19.72,,
3732,12/14/2013,44:23.0,19.72,,
3733,12/15/2013,56:23.0,18.81,,
3734,12/15/2013,08:23.0,17.87,,
3735,12/15/2013,20:23.0,18.81,,
3736,12/15/2013,32:23.0,15.96,,
3737,12/15/2013,44:23.0,16.92,,
3738,12/15/2013,56:23.0,18.81,,
3739,12/15/2013,08:23.0,18.81,,
3740,12/15/2013,20:23.0,25.07,,
3741,12/15/2013,32:23.0,32.52,,
3742,12/15/2013,44:23.0,34.88,,
3743,12/15/2013,56:23.0,34.88,,
3744,12/15/2013,08:23.0,34.88,,
3745,12/15/2013,20:23.0,34.11,,
3746,12/15/2013,32:23.0,33.31,,
3747,12/15/2013,44:23.0,27.61,,
3748,12/15/2013,56:23.0,24.21,,
3749,12/15/2013,08:23.0,22.44,,
3750,12/15/2013,20:23.0,22.44,,
3751,12/15/2013,32:23.0,24.21,,
3752,12/15/2013,44:23.0,22.44,,
3753,12/16/2013,56:23.0,21.54,,
3754,12/16/2013,08:23.0,21.54,,
3755,12/16/2013,20:23.0,23.32,,
3756,12/16/2013,32:23.0,22.44,,
3757,12/16/2013,44:23.0,20.64,,
3758,12/16/2013,56:23.0,19.72,,
3759,12/16/2013,08:23.0,18.81,,
3760,12/16/2013,20:23.0,26.78,,
3761,12/16/2013,32:23.0,35.65,,
3762,12/16/2013,44:23.0,38.73,,
3763,12/16/2013,56:23.0,39.47,,
3764,12/16/2013,08:23.0,38.73,,
3765,12/16/2013,20:23.0,38.73,,
3766,12/16/2013,32:23.0,37.2,,
3767,12/16/2013,44:23.0,30.9,,
3768,12/16/2013,56:23.0,28.45,,
3769,12/16/2013,08:23.0,26.78,,
3770,12/16/2013,20:23.0,24.21,,
3771,12/16/2013,32:23.0,24.21,,
3772,12/16/2013,44:23.0,24.21,,
3773,12/17/2013,56:23.0,22.44,,
3774,12/17/2013,08:23.0,21.54,,
3775,12/17/2013,20:23.0,23.32,,
3776,12/17/2013,32:23.0,21.54,,
3777,12/17/2013,44:23.0,21.54,,
3778,12/17/2013,56:23.0,18.81,,
3779,12/17/2013,08:23.0,19.72,,
3780,12/17/2013,20:23.0,26.78,,
3781,12/17/2013,32:23.0,37.96,,
3782,12/17/2013,44:23.0,42.46,,
3783,12/17/2013,56:23.0,43.2,,
3784,12/17/2013,08:23.0,43.2,,
3785,12/17/2013,20:23.0,41.72,,
3786,12/17/2013,32:23.0,37.2,,
3787,12/17/2013,44:23.0,31.71,,
3788,12/17/2013,56:23.0,28.45,,
3789,12/17/2013,08:23.0,27.61,,
3790,12/17/2013,20:23.0,27.61,,
3791,12/17/2013,32:23.0,27.61,,
3792,12/17/2013,44:23.0,28.45,,
3793,12/18/2013,56:23.0,28.45,,
3794,12/18/2013,08:23.0,25.93,,
3795,12/18/2013,20:23.0,25.93,,
3796,12/18/2013,32:23.0,26.78,,
3797,12/18/2013,44:23.0,25.93,,
3798,12/18/2013,56:23.0,26.78,,
3799,12/18/2013,08:23.0,25.93,,
3800,12/18/2013,20:23.0,32.52,,
3801,12/18/2013,32:23.0,40.98,,
3802,12/18/2013,44:23.0,44.65,,
3803,12/18/2013,56:23.0,45.37,,
3804,12/18/2013,08:23.0,43.92,,
3805,12/18/2013,20:23.0,40.98,,
3806,12/18/2013,32:23.0,39.47,,
3807,12/18/2013,44:23.0,37.2,,
3808,12/18/2013,56:23.0,34.88,,
3809,12/18/2013,08:23.0,32.52,,
3810,12/18/2013,20:23.0,30.9,,
3811,12/18/2013,32:23.0,31.71,,
3812,12/18/2013,44:23.0,35.65,,
3813,12/19/2013,56:23.0,34.11,,
3814,12/19/2013,08:23.0,30.9,,
3815,12/19/2013,20:23.0,32.52,,
3816,12/19/2013,32:23.0,34.88,,
3817,12/19/2013,44:23.0,34.11,,
3818,12/19/2013,56:23.0,33.31,,
3819,12/19/2013,08:23.0,32.52,,
3820,12/19/2013,20:23.0,34.88,,
3821,12/19/2013,32:23.0,41.72,,
3822,12/19/2013,44:23.0,46.09,,
3823,12/19/2013,56:23.0,46.09,,
3824,12/19/2013,08:23.0,48.96,,
3825,12/19/2013,20:23.0,45.37,,
3826,12/19/2013,32:23.0,43.2,,
3827,12/19/2013,44:23.0,39.47,,
3828,12/19/2013,56:23.0,38.73,,
3829,12/19/2013,08:23.0,36.43,,
3830,12/19/2013,20:23.0,33.31,,
3831,12/19/2013,32:23.0,29.28,,
3832,12/19/2013,44:23.0,27.61,,
3833,12/20/2013,56:23.0,26.78,,
3834,12/20/2013,08:23.0,28.45,,
3835,12/20/2013,20:23.0,30.09,,
3836,12/20/2013,32:23.0,30.9,,
3837,12/20/2013,44:23.0,28.45,,
3838,12/20/2013,56:23.0,25.93,,
3839,12/20/2013,08:23.0,25.93,,
3840,12/20/2013,20:23.0,28.45,,
3841,12/20/2013,32:23.0,30.09,,
3842,12/20/2013,44:23.0,33.31,,
3843,12/20/2013,56:23.0,34.11,,
3844,12/20/2013,08:23.0,34.11,,
3845,12/20/2013,20:23.0,34.11,,
3846,12/20/2013,32:23.0,34.11,,
3847,12/20/2013,44:23.0,29.28,,
3848,12/20/2013,56:23.0,27.61,,
3849,12/20/2013,08:23.0,25.93,,
3850,12/20/2013,20:23.0,25.07,,
3851,12/20/2013,32:23.0,23.32,,
3852,12/20/2013,44:23.0,23.32,,
3853,12/21/2013,56:23.0,21.54,,
3854,12/21/2013,08:23.0,20.64,,
3855,12/21/2013,20:23.0,20.64,,
3856,12/21/2013,32:23.0,20.64,,
3857,12/21/2013,44:23.0,22.44,,
3858,12/21/2013,56:23.0,23.32,,
3859,12/21/2013,08:23.0,24.21,,
3860,12/21/2013,20:23.0,25.07,,
3861,12/21/2013,32:23.0,30.09,,
3862,12/21/2013,44:23.0,30.9,,
3863,12/21/2013,56:23.0,32.52,,
3864,12/21/2013,08:23.0,32.52,,
3865,12/21/2013,20:23.0,34.11,,
3866,12/21/2013,32:23.0,32.52,,
3867,12/21/2013,44:23.0,30.09,,
3868,12/21/2013,56:23.0,30.09,,
3869,12/21/2013,08:23.0,28.45,,
3870,12/21/2013,20:23.0,26.78,,
3871,12/21/2013,32:23.0,23.32,,
3872,12/21/2013,44:23.0,22.44,,
3873,12/22/2013,56:23.0,22.44,,
3874,12/22/2013,08:23.0,22.44,,
3875,12/22/2013,20:23.0,22.44,,
3876,12/22/2013,32:23.0,20.64,,
3877,12/22/2013,44:23.0,17.87,,
3878,12/22/2013,56:23.0,16.92,,
3879,12/22/2013,08:23.0,15.96,,
3880,12/22/2013,20:23.0,22.44,,
3881,12/22/2013,32:23.0,30.09,,
3882,12/22/2013,44:23.0,32.52,,
3883,12/22/2013,56:23.0,33.31,,
3884,12/22/2013,08:23.0,34.11,,
3885,12/22/2013,20:23.0,34.88,,
3886,12/22/2013,32:23.0,33.31,,
3887,12/22/2013,44:23.0,28.45,,
3888,12/22/2013,56:23.0,25.93,,
3889,12/22/2013,08:23.0,24.21,,
3890,12/22/2013,20:23.0,22.44,,
3891,12/22/2013,32:23.0,20.64,,
3892,12/22/2013,44:23.0,20.64,,
3893,12/23/2013,56:23.0,19.72,,
3894,12/23/2013,08:23.0,19.72,,
3895,12/23/2013,20:23.0,20.64,,
3896,12/23/2013,32:23.0,19.72,,
3897,12/23/2013,44:23.0,19.72,,
3898,12/23/2013,56:23.0,19.72,,
3899,12/23/2013,08:23.0,20.64,,
3900,12/23/2013,20:23.0,28.45,,
3901,12/23/2013,32:23.0,37.2,,
3902,12/23/2013,44:23.0,37.2,,
3903,12/23/2013,56:23.0,38.73,,
3904,12/23/2013,08:23.0,40.98,,
3905,12/23/2013,20:23.0,40.98,,
3906,12/23/2013,32:23.0,38.73,,
3907,12/23/2013,44:23.0,34.11,,
3908,12/23/2013,56:23.0,30.09,,
3909,12/23/2013,08:23.0,27.61,,
3910,12/23/2013,20:23.0,26.78,,
3911,12/23/2013,32:23.0,25.93,,
3912,12/23/2013,44:23.0,25.07,,
3913,12/24/2013,56:23.0,25.07,,
3914,12/24/2013,08:23.0,24.21,,
3915,12/24/2013,20:23.0,24.21,,
3916,12/24/2013,32:23.0,24.21,,
3917,12/24/2013,44:23.0,23.32,,
3918,12/24/2013,56:23.0,23.32,,
3919,12/24/2013,08:23.0,22.44,,
3920,12/24/2013,20:23.0,30.9,,
3921,12/24/2013,32:23.0,40.23,,
3922,12/24/2013,44:23.0,43.2,,
3923,12/24/2013,56:23.0,42.46,,
3924,12/24/2013,08:23.0,43.2,,
3925,12/24/2013,20:23.0,43.2,,
3926,12/24/2013,32:23.0,40.98,,
3927,12/24/2013,44:23.0,35.65,,
3928,12/24/2013,56:23.0,33.31,,
3929,12/24/2013,08:23.0,30.9,,
3930,12/24/2013,20:23.0,30.09,,
3931,12/24/2013,32:23.0,25.93,,
3932,12/24/2013,44:23.0,24.21,,
3933,12/25/2013,56:23.0,22.44,,
3934,12/25/2013,08:23.0,22.44,,
3935,12/25/2013,20:23.0,24.21,,
3936,12/25/2013,32:23.0,23.32,,
3937,12/25/2013,44:23.0,24.21,,
3938,12/25/2013,56:23.0,23.32,,
3939,12/25/2013,08:23.0,20.64,,
3940,12/25/2013,20:23.0,26.78,,
3941,12/25/2013,32:23.0,34.11,,
3942,12/25/2013,44:23.0,35.65,,
3943,12/25/2013,56:23.0,37.2,,
3944,12/25/2013,08:23.0,37.2,,
3945,12/25/2013,20:23.0,37.2,,
3946,12/25/2013,32:23.0,35.65,,
3947,12/25/2013,44:23.0,30.9,,
3948,12/25/2013,56:23.0,27.61,,
3949,12/25/2013,08:23.0,25.93,,
3950,12/25/2013,20:23.0,24.21,,
3951,12/25/2013,32:23.0,22.44,,
3952,12/25/2013,44:23.0,21.54,,
3953,12/26/2013,56:23.0,21.54,,
3954,12/26/2013,08:23.0,20.64,,
3955,12/26/2013,20:23.0,19.72,,
3956,12/26/2013,32:23.0,18.81,,
3957,12/26/2013,44:23.0,16.92,,
3958,12/26/2013,56:23.0,16.92,,
3959,12/26/2013,08:23.0,14.97,,
3960,12/26/2013,20:23.0,22.44,,
3961,12/26/2013,32:23.0,30.09,,
3962,12/26/2013,44:23.0,35.65,,
3963,12/26/2013,56:23.0,37.2,,
3964,12/26/2013,08:23.0,36.43,,
3965,12/26/2013,20:23.0,36.43,,
3966,12/26/2013,32:23.0,34.11,,
3967,12/26/2013,44:23.0,29.28,,
3968,12/26/2013,56:23.0,26.78,,
3969,12/26/2013,08:23.0,25.07,,
3970,12/26/2013,20:23.0,25.07,,
3971,12/26/2013,32:23.0,25.93,,
3972,12/26/2013,44:23.0,25.07,,
3973,12/27/2013,56:23.0,25.07,,
3974,12/27/2013,08:23.0,25.07,,
3975,12/27/2013,20:23.0,25.07,,
3976,12/27/2013,32:23.0,22.44,,
3977,12/27/2013,44:23.0,21.54,,
3978,12/27/2013,56:23.0,19.72,,
3979,12/27/2013,08:23.0,18.81,,
3980,12/27/2013,20:23.0,27.61,,
3981,12/27/2013,32:23.0,37.96,,
3982,12/27/2013,44:23.0,38.73,,
3983,12/27/2013,56:23.0,42.46,,
3984,12/27/2013,08:23.0,41.72,,
3985,12/27/2013,20:23.0,40.98,,
3986,12/27/2013,32:23.0,37.96,,
3987,12/27/2013,44:23.0,33.31,,
3988,12/27/2013,56:23.0,29.28,,
3989,12/27/2013,08:23.0,26.78,,
3990,12/27/2013,20:23.0,25.93,,
3991,12/27/2013,32:23.0,25.07,,
3992,12/27/2013,44:23.0,25.07,,
3993,12/28/2013,56:23.0,25.07,,
3994,12/28/2013,08:23.0,24.21,,
3995,12/28/2013,20:23.0,24.21,,
3996,12/28/2013,32:23.0,24.21,,
3997,12/28/2013,44:23.0,24.21,,
3998,12/28/2013,56:23.0,23.32,,
3999,12/28/2013,08:23.0,23.32,,
4000,12/28/2013,20:23.0,27.61,,
4001,12/28/2013,32:23.0,37.2,,
4002,12/28/2013,44:23.0,40.98,,
4003,12/28/2013,56:23.0,41.72,,
4004,12/28/2013,08:23.0,35.65,,
4005,12/28/2013,20:23.0,34.11,,
4006,12/28/2013,32:23.0,32.52,,
4007,12/28/2013,44:23.0,30.09,,
4008,12/28/2013,56:23.0,28.45,,
4009,12/28/2013,08:23.0,27.61,,
4010,12/28/2013,20:23.0,27.61,,
4011,12/28/2013,32:23.0,27.61,,
4012,12/28/2013,44:23.0,26.78,,
4013,12/29/2013,56:23.0,31.71,,
4014,12/29/2013,08:23.0,30.9,,
4015,12/29/2013,20:23.0,30.09,,
4016,12/29/2013,32:23.0,27.61,,
4017,12/29/2013,44:23.0,29.28,,
4018,12/29/2013,56:23.0,28.45,,
4019,12/29/2013,08:23.0,27.61,,
4020,12/29/2013,20:23.0,30.09,,
4021,12/29/2013,32:23.0,34.88,,
4022,12/29/2013,44:23.0,35.65,,
4023,12/29/2013,56:23.0,35.65,,
4024,12/29/2013,08:23.0,36.43,,
4025,12/29/2013,20:23.0,36.43,,
4026,12/29/2013,32:23.0,33.31,,
4027,12/29/2013,44:23.0,29.28,,
4028,12/29/2013,56:23.0,26.78,,
4029,12/29/2013,08:23.0,24.21,,
4030,12/29/2013,20:23.0,20.64,,
4031,12/29/2013,32:23.0,19.72,,
4032,12/29/2013,44:23.0,19.72,,
4033,12/30/2013,56:23.0,18.81,,
4034,12/30/2013,08:23.0,18.81,,
4035,12/30/2013,20:23.0,18.81,,
4036,12/30/2013,32:23.0,17.87,,
4037,12/30/2013,44:23.0,21.54,,
4038,12/30/2013,56:23.0,21.54,,
4039,12/30/2013,08:23.0,22.44,,
4040,12/30/2013,20:23.0,28.45,,
4041,12/30/2013,32:23.0,34.88,,
4042,12/30/2013,44:23.0,34.88,,
4043,12/30/2013,56:23.0,37.96,,
4044,12/30/2013,08:23.0,40.98,,
4045,12/30/2013,20:23.0,42.46,,
4046,12/30/2013,32:23.0,39.47,,
4047,12/30/2013,44:23.0,34.11,,
4048,12/30/2013,56:23.0,29.28,,
4049,12/30/2013,08:23.0,26.78,,
4050,12/30/2013,20:23.0,25.93,,
4051,12/30/2013,32:23.0,24.21,,
4052,12/30/2013,44:23.0,24.21,,
4053,12/31/2013,56:23.0,25.07,,
4054,12/31/2013,08:23.0,25.07,,
4055,12/31/2013,20:23.0,24.21,,
4056,12/31/2013,32:23.0,25.07,,
4057,12/31/2013,44:23.0,25.93,,
4058,12/31/2013,56:23.0,25.07,,
4059,12/31/2013,08:23.0,25.93,,
4060,12/31/2013,20:23.0,30.09,,
4061,12/31/2013,32:23.0,38.73,,
4062,12/31/2013,44:23.0,41.72,,
4063,12/31/2013,56:23.0,42.46,,
4064,12/31/2013,08:23.0,40.98,,
4065,12/31/2013,20:23.0,40.23,,
4066,12/31/2013,32:23.0,37.96,,
4067,12/31/2013,44:23.0,35.65,,
4068,12/31/2013,56:23.0,32.52,,
4069,12/31/2013,08:23.0,30.9,,
4070,12/31/2013,20:23.0,30.09,,
4071,12/31/2013,32:23.0,28.45,,
4072,12/31/2013,44:23.0,25.93,,
4073,1/1/2014,56:23.0,24.21,,
4074,1/1/2014,08:23.0,24.21,,
4075,1/1/2014,20:23.0,24.21,,
4076,1/1/2014,32:23.0,22.44,,
4077,1/1/2014,44:23.0,24.21,,
4078,1/1/2014,56:23.0,25.07,,
4079,1/1/2014,08:23.0,25.93,,
4080,1/1/2014,20:23.0,32.52,,
4081,1/1/2014,32:23.0,39.47,,
4082,1/1/2014,44:23.0,40.98,,
4083,1/1/2014,56:23.0,43.2,,
4084,1/1/2014,08:23.0,43.92,,
4085,1/1/2014,20:23.0,44.65,,
4086,1/1/2014,32:23.0,41.72,,
4087,1/1/2014,44:23.0,36.43,,
4088,1/1/2014,56:23.0,32.52,,
4089,1/1/2014,08:23.0,30.9,,
4090,1/1/2014,20:23.0,28.45,,
4091,1/1/2014,32:23.0,25.93,,
4092,1/1/2014,44:23.0,25.07,,
4093,1/2/2014,56:23.0,25.93,,
4094,1/2/2014,08:23.0,25.07,,
4095,1/2/2014,20:23.0,25.07,,
4096,1/2/2014,32:23.0,22.44,,
4097,1/2/2014,44:23.0,22.44,,
4098,1/2/2014,56:23.0,23.32,,
4099,1/2/2014,08:23.0,22.44,,
4100,1/2/2014,20:23.0,30.09,,
4101,1/2/2014,32:23.0,42.46,,
4102,1/2/2014,44:23.0,47.53,,
4103,1/2/2014,56:23.0,48.96,,
4104,1/2/2014,08:23.0,48.25,,
4105,1/2/2014,20:23.0,46.81,,
4106,1/2/2014,32:23.0,40.23,,
4107,1/2/2014,44:23.0,35.65,,
4108,1/2/2014,56:23.0,30.9,,
4109,1/2/2014,08:23.0,29.28,,
4110,1/2/2014,20:23.0,28.45,,
4111,1/2/2014,32:23.0,27.61,,
4112,1/2/2014,44:23.0,25.07,,
4113,1/3/2014,56:23.0,24.21,,
4114,1/3/2014,08:23.0,24.21,,
4115,1/3/2014,20:23.0,25.07,,
4116,1/3/2014,32:23.0,25.07,,
4117,1/3/2014,44:23.0,23.32,,
4118,1/3/2014,56:23.0,23.32,,
4119,1/3/2014,08:23.0,22.44,,
4120,1/3/2014,20:23.0,30.09,,
4121,1/3/2014,32:23.0,42.46,,
4122,1/3/2014,44:23.0,46.09,,
4123,1/3/2014,56:23.0,46.81,,
4124,1/3/2014,08:23.0,47.53,,
4125,1/3/2014,20:23.0,47.53,,
4126,1/3/2014,32:23.0,45.37,,
4127,1/3/2014,44:23.0,38.73,,
4128,1/3/2014,56:23.0,33.31,,
4129,1/3/2014,08:23.0,30.9,,
4130,1/3/2014,20:23.0,29.28,,
4131,1/3/2014,32:23.0,27.61,,
4132,1/3/2014,44:23.0,25.93,,
4133,1/4/2014,56:23.0,25.93,,
4134,1/4/2014,08:23.0,26.78,,
4135,1/4/2014,20:23.0,25.93,,
4136,1/4/2014,32:23.0,25.93,,
4137,1/4/2014,44:23.0,25.07,,
4138,1/4/2014,56:23.0,24.21,,
4139,1/4/2014,08:23.0,24.21,,
4140,1/4/2014,20:23.0,31.71,,
4141,1/4/2014,32:23.0,38.73,,
4142,1/4/2014,44:23.0,36.43,,
4143,1/4/2014,56:23.0,32.52,,
4144,1/4/2014,08:23.0,31.71,,
4145,1/4/2014,20:23.0,31.71,,
4146,1/4/2014,32:23.0,29.28,,
4147,1/4/2014,44:23.0,25.93,,
4148,1/4/2014,56:23.0,24.21,,
4149,1/4/2014,08:23.0,21.54,,
4150,1/4/2014,20:23.0,20.64,,
4151,1/4/2014,32:23.0,19.72,,
4152,1/4/2014,44:23.0,17.87,,
4153,1/5/2014,56:23.0,13.98,,
4154,1/5/2014,08:23.0,10.94,,
4155,1/5/2014,20:23.0,11.97,,
4156,1/5/2014,32:23.0,13.98,,
4157,1/5/2014,44:23.0,18.81,,
4158,1/5/2014,56:23.0,17.87,,
4159,1/5/2014,08:23.0,11.97,,
4160,1/5/2014,20:23.0,18.81,,
4161,1/5/2014,32:23.0,26.78,,
4162,1/5/2014,44:23.0,28.45,,
4163,1/5/2014,56:23.0,29.28,,
4164,1/5/2014,08:23.0,29.28,,
4165,1/5/2014,20:23.0,28.45,,
4166,1/5/2014,32:23.0,27.61,,
4167,1/5/2014,44:23.0,24.21,,
4168,1/5/2014,56:23.0,21.54,,
4169,1/5/2014,08:23.0,18.81,,
4170,1/5/2014,20:23.0,14.97,,
4171,1/5/2014,32:23.0,13.98,,
4172,1/5/2014,44:23.0,13.98,,
4173,1/6/2014,56:23.0,12.99,,
4174,1/6/2014,08:23.0,12.99,,
4175,1/6/2014,20:23.0,12.99,,
4176,1/6/2014,32:23.0,12.99,,
4177,1/6/2014,44:23.0,12.99,,
4178,1/6/2014,56:23.0,11.97,,
4179,1/6/2014,08:23.0,10.94,,
4180,1/6/2014,20:23.0,18.81,,
4181,1/6/2014,32:23.0,28.45,,
4182,1/6/2014,44:23.0,30.09,,
4183,1/6/2014,56:23.0,30.09,,
4184,1/6/2014,08:23.0,32.52,,
4185,1/6/2014,20:23.0,32.52,,
4186,1/6/2014,32:23.0,30.9,,
4187,1/6/2014,44:23.0,26.78,,
4188,1/6/2014,56:23.0,23.32,,
4189,1/6/2014,08:23.0,21.54,,
4190,1/6/2014,20:23.0,17.87,,
4191,1/6/2014,32:23.0,16.92,,
4192,1/6/2014,44:23.0,15.96,,
4193,1/7/2014,56:23.0,17.87,,
4194,1/7/2014,08:23.0,16.92,,
4195,1/7/2014,20:23.0,16.92,,
4196,1/7/2014,32:23.0,15.96,,
4197,1/7/2014,44:23.0,17.87,,
4198,1/7/2014,56:23.0,17.87,,
4199,1/7/2014,08:23.0,17.87,,
4200,1/7/2014,20:23.0,22.44,,
4201,1/7/2014,32:23.0,27.61,,
4202,1/7/2014,44:23.0,35.65,,
4203,1/7/2014,56:23.0,34.88,,
4204,1/7/2014,08:23.0,36.43,,
4205,1/7/2014,20:23.0,35.65,,
4206,1/7/2014,32:23.0,37.2,,
4207,1/7/2014,44:23.0,30.9,,
4208,1/7/2014,56:23.0,25.07,,
4209,1/7/2014,08:23.0,22.44,,
4210,1/7/2014,20:23.0,20.64,,
4211,1/7/2014,32:23.0,20.64,,
4212,1/7/2014,44:23.0,18.81,,
4213,1/8/2014,56:23.0,17.87,,
4214,1/8/2014,08:23.0,16.92,,
4215,1/8/2014,20:23.0,16.92,,
4216,1/8/2014,32:23.0,17.87,,
4217,1/8/2014,44:23.0,18.81,,
4218,1/8/2014,56:23.0,18.81,,
4219,1/8/2014,08:23.0,17.87,,
